,Unnamed: 0,Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness
407,407,bebaard,N,7,"['be', '##baar', '##d']",2,0.57
408,408,bebeelt,N,7,"['be', '##be', '##elt']",2,0.57
409,409,bebenkt,N,7,"['be', '##ben', '##kt']",2,0.57
410,410,bebest,N,6,"['be', '##be', '##st']",2,0.5
411,411,bebied,N,6,"['be', '##b', '##ie', '##d']",3,0.33
412,412,bebijk,N,6,"['be', '##bij', '##k']",2,0.5
413,413,beblier,N,7,"['be', '##bl', '##ier']",2,0.57
414,414,bebon,N,5,"['be', '##b', '##on']",2,0.4
415,415,bebrenst,N,8,"['be', '##br', '##ens', '##t']",3,0.5
416,416,becht,N,5,"['be', '##cht']",1,0.6
417,417,bechte,N,6,"['be', '##cht', '##e']",2,0.5
418,418,bechter,N,7,"['be', '##chter']",1,0.71
419,419,bechtste,N,8,"['be', '##cht', '##ste']",2,0.62
420,420,becling,N,7,"['be', '##c', '##l', '##ing']",3,0.43
421,421,becten,N,6,"['be', '##ct', '##en']",2,0.5
422,422,bedaarn,N,7,"['bed', '##aar', '##n']",2,0.57
423,423,bedaft,N,6,"['bed', '##af', '##t']",2,0.5
424,424,bedams,N,6,"['bed', '##am', '##s']",2,0.5
425,425,bedangt,N,7,"['bed', '##ang', '##t']",2,0.57
426,426,bedeefd,N,7,"['bed', '##ee', '##f', '##d']",3,0.43
427,427,bedinct,N,7,"['bed', '##in', '##ct']",2,0.57
428,428,bedit,N,5,"['bed', '##it']",1,0.6
429,429,bedkrui,N,7,"['bed', '##k', '##ru', '##i']",3,0.43
430,430,bedlijk,N,7,"['bed', '##lijk']",1,0.71
431,431,bedoept,N,7,"['bed', '##oep', '##t']",2,0.57
432,432,bedoogt,N,7,"['bed', '##oog', '##t']",2,0.57
433,433,bedraalt,N,8,"['bed', '##ra', '##al', '##t']",3,0.5
434,434,bedraam,N,7,"['bed', '##ra', '##am']",2,0.57
435,435,bedraar,N,7,"['bed', '##ra', '##ar']",2,0.57
436,436,bedraast,N,8,"['bed', '##ra', '##ast']",2,0.62
437,437,bedraat,N,7,"['bed', '##ra', '##at']",2,0.57
438,438,bedram,N,6,"['bed', '##ra', '##m']",2,0.5
439,439,bedreedt,N,8,"['bed', '##ree', '##dt']",2,0.62
440,440,bedreesd,N,8,"['bed', '##ree', '##s', '##d']",3,0.5
441,441,bedreim,N,7,"['bed', '##re', '##im']",2,0.57
442,442,bedrekt,N,7,"['bed', '##re', '##kt']",2,0.57
443,443,bedrend,N,7,"['bed', '##ren', '##d']",2,0.57
444,444,bedriem,N,7,"['bed', '##r', '##ie', '##m']",3,0.43
445,445,bedriet,N,7,"['bed', '##r', '##iet']",2,0.57
446,446,bedrijdt,N,8,"['bedrij', '##dt']",1,0.75
447,447,bedrijns,N,8,"['bedrij', '##n', '##s']",2,0.62
448,448,bedro,N,5,"['bed', '##ro']",1,0.6
449,449,bedroed,N,7,"['bed', '##ro', '##ed']",2,0.57
450,450,bedroem,N,7,"['bed', '##ro', '##em']",2,0.57
451,451,bedroeps,N,8,"['bed', '##ro', '##e', '##p', '##s']",4,0.38
452,452,bedroept,N,8,"['bed', '##ro', '##e', '##pt']",3,0.5
453,453,bedrok,N,6,"['bed', '##ro', '##k']",2,0.5
454,454,bedult,N,6,"['bed', '##ul', '##t']",2,0.5
455,455,bedwalt,N,7,"['bed', '##w', '##al', '##t']",3,0.43
456,456,bee,N,3,"['be', '##e']",1,0.33
457,457,beed,N,4,"['be', '##ed']",1,0.5
458,458,beeds,N,5,"['be', '##ed', '##s']",2,0.4
459,459,beedt,N,5,"['be', '##ed', '##t']",2,0.4
460,460,beedwerk,N,8,"['be', '##ed', '##werk']",2,0.62
461,461,beeg,N,4,"['be', '##eg']",1,0.5
462,462,beeke,N,5,"['be', '##ek', '##e']",2,0.4
463,463,beel,N,4,"['be', '##el']",1,0.5
464,464,beelde,N,6,"['be', '##eld', '##e']",2,0.5
465,465,beeldpoos,N,9,"['be', '##eld', '##p', '##oo', '##s']",4,0.44
466,466,beeltjes,N,8,"['be', '##elt', '##jes']",2,0.62
467,467,beem,N,4,"['be', '##em']",1,0.5
468,468,beening,N,7,"['be', '##en', '##ing']",2,0.57
469,469,beepbeeld,N,9,"['be', '##e', '##p', '##beeld']",3,0.56
470,470,beernen,N,7,"['be', '##er', '##nen']",2,0.57
471,471,bees,N,4,"['be', '##es']",1,0.5
472,472,beesden,N,7,"['be', '##es', '##den']",2,0.57
473,473,beestschaak,N,11,"['be', '##es', '##t', '##sch', '##aak']",4,0.55
474,474,beestschern,N,11,"['be', '##es', '##t', '##sch', '##er', '##n']",5,0.45
475,475,beeten,N,6,"['be', '##eten']",1,0.67
476,476,beeter,N,6,"['be', '##et', '##er']",2,0.5
477,477,beetwand,N,8,"['be', '##et', '##w', '##and']",3,0.5
478,478,befijpt,N,7,"['be', '##f', '##ij', '##pt']",3,0.43
479,479,befluit,N,7,"['be', '##f', '##l', '##uit']",3,0.43
480,480,beg,N,3,['beg'],0,0.67
481,481,begaald,N,7,"['beg', '##aal', '##d']",2,0.57
482,482,begaard,N,7,"['beg', '##aar', '##d']",2,0.57
483,483,begalt,N,6,"['beg', '##al', '##t']",2,0.5
484,484,begast,N,6,"['beg', '##ast']",1,0.67
485,485,begen,N,5,"['beg', '##en']",1,0.6
486,486,begielt,N,7,"['beg', '##iel', '##t']",2,0.57
487,487,beglank,N,7,"['beg', '##l', '##ank']",2,0.57
488,488,begook,N,6,"['beg', '##oo', '##k']",2,0.5
489,489,begookt,N,7,"['beg', '##oo', '##kt']",2,0.57
490,490,begram,N,6,"['beg', '##ra', '##m']",2,0.5
491,491,begrast,N,7,"['beg', '##ra', '##st']",2,0.57
492,492,begriet,N,7,"['beg', '##r', '##iet']",2,0.57
493,493,begrif,N,6,"['beg', '##r', '##i', '##f']",3,0.33
494,494,begroog,N,7,"['beg', '##ro', '##og']",2,0.57
495,495,begroort,N,8,"['beg', '##ro', '##ort']",2,0.62
496,496,behach,N,6,"['be', '##h', '##ac', '##h']",3,0.33
497,497,behangs,N,7,"['be', '##h', '##ang', '##s']",3,0.43
498,498,behart,N,6,"['be', '##h', '##art']",2,0.5
499,499,behat,N,5,"['be', '##h', '##at']",2,0.4
500,500,beheeld,N,7,"['be', '##he', '##eld']",2,0.57
501,501,beheept,N,7,"['be', '##he', '##e', '##pt']",3,0.43
502,502,behelt,N,6,"['be', '##he', '##l', '##t']",3,0.33
503,503,behiegt,N,7,"['be', '##h', '##ie', '##gt']",3,0.43
504,504,behiel,N,6,"['be', '##h', '##iel']",2,0.5
505,505,behoel,N,6,"['be', '##h', '##oel']",2,0.5
506,506,behoogst,N,8,"['be', '##h', '##oog', '##st']",3,0.5
507,507,behurg,N,6,"['be', '##h', '##ur', '##g']",3,0.33
508,508,behuurd,N,7,"['be', '##h', '##uur', '##d']",3,0.43
509,509,beigen,N,6,"['be', '##igen']",1,0.67
510,510,beiken,N,6,"['be', '##ik', '##en']",2,0.5
511,511,beiker,N,6,"['be', '##ik', '##er']",2,0.5
512,512,beikjes,N,7,"['be', '##ik', '##jes']",2,0.57
513,513,beimty,N,6,"['be', '##im', '##t', '##y']",3,0.33
514,514,beimty's,N,8,"['be', '##im', '##t', '##y', ""'"", 's']",5,0.25
515,515,beinde,N,6,"['be', '##ind', '##e']",2,0.5
516,516,beintje,N,7,"['be', '##int', '##je']",2,0.57
517,517,beintjes,N,8,"['be', '##int', '##jes']",2,0.62
518,518,beisjes,N,7,"['be', '##is', '##jes']",2,0.57
519,519,beiten,N,6,"['be', '##ite', '##n']",2,0.5
520,520,beivel,N,6,"['be', '##iv', '##el']",2,0.5
521,521,bekaald,N,7,"['be', '##k', '##aal', '##d']",3,0.43
522,522,bekaard,N,7,"['be', '##k', '##aar', '##d']",3,0.43
523,523,beke,N,4,"['be', '##ke']",1,0.5
524,524,beking,N,6,"['be', '##k', '##ing']",2,0.5
525,525,bekler,N,6,"['be', '##k', '##le', '##r']",3,0.33
526,526,beklort,N,7,"['be', '##k', '##l', '##ort']",3,0.43
527,527,beknam,N,6,"['be', '##k', '##n', '##am']",3,0.33
528,528,bekraad,N,7,"['be', '##k', '##ra', '##ad']",3,0.43
529,529,bekrapt,N,7,"['be', '##k', '##ra', '##pt']",3,0.43
530,530,bekreend,N,8,"['be', '##k', '##ree', '##n', '##d']",4,0.38
531,531,bekrijt,N,7,"['be', '##k', '##rij', '##t']",3,0.43
532,532,bekroort,N,8,"['be', '##k', '##ro', '##ort']",3,0.5
533,533,bekruisd,N,8,"['be', '##k', '##ru', '##is', '##d']",4,0.38
534,534,bekwat,N,6,"['be', '##k', '##w', '##at']",3,0.33
535,535,bekweeg,N,7,"['be', '##k', '##wee', '##g']",3,0.43
536,536,belaak,N,6,"['bel', '##aak']",1,0.67
537,537,belaamd,N,7,"['bel', '##aam', '##d']",2,0.57
538,538,belaap,N,6,"['bel', '##aa', '##p']",2,0.5
539,539,belaart,N,7,"['bel', '##aar', '##t']",2,0.57
540,540,belapt,N,6,"['bel', '##ap', '##t']",2,0.5
541,541,beld,N,4,"['bel', '##d']",1,0.5
542,542,belder,N,6,"['bel', '##der']",1,0.67
543,543,belders,N,7,"['bel', '##ders']",1,0.71
544,544,belding,N,7,"['bel', '##d', '##ing']",2,0.57
545,545,belecht,N,7,"['bel', '##ec', '##h', '##t']",3,0.43
546,546,belect,N,6,"['bel', '##ec', '##t']",2,0.5
547,547,beleeg,N,6,"['bel', '##ee', '##g']",2,0.5
548,548,beleegt,N,7,"['bel', '##ee', '##gt']",2,0.57
549,549,beleeld,N,7,"['bel', '##eel', '##d']",2,0.57
550,550,beleelt,N,7,"['bel', '##eel', '##t']",2,0.57
551,551,beleemd,N,7,"['bel', '##eem', '##d']",2,0.57
552,552,belen,N,5,"['bel', '##en']",1,0.6
553,553,beler,N,5,"['bel', '##er']",1,0.6
554,554,belers,N,6,"['bel', '##ers']",1,0.67
555,555,belge,N,5,"['bel', '##ge']",1,0.6
556,556,belied,N,6,"['bel', '##ie', '##d']",2,0.5
557,557,beliend,N,7,"['bel', '##ien', '##d']",2,0.57
558,558,belin,N,5,"['bel', '##in']",1,0.6
559,559,belkzand,N,8,"['bel', '##k', '##z', '##and']",3,0.5
560,560,belocht,N,7,"['bel', '##ocht']",1,0.71
561,561,beloefd,N,7,"['bel', '##oe', '##f', '##d']",3,0.43
562,562,beloep,N,6,"['bel', '##oep']",1,0.67
563,563,belom,N,5,"['bel', '##om']",1,0.6
564,564,belond,N,6,"['bel', '##ond']",1,0.67
565,565,belood,N,6,"['bel', '##ood']",1,0.67
566,566,belooid,N,7,"['bel', '##oo', '##id']",2,0.57
567,567,beloom,N,6,"['bel', '##oo', '##m']",2,0.5
568,568,beloort,N,7,"['bel', '##oor', '##t']",2,0.57
569,569,belost,N,6,"['bel', '##os', '##t']",2,0.5
570,570,belp,N,4,"['bel', '##p']",1,0.5
571,571,belpt,N,5,"['bel', '##pt']",1,0.6
572,572,bels,N,4,"['bel', '##s']",1,0.5
573,573,belte,N,5,"['bel', '##te']",1,0.6
574,574,bem,N,3,"['be', '##m']",1,0.33
575,575,bemaag,N,6,"['be', '##ma', '##ag']",2,0.5
576,576,bemaagt,N,7,"['be', '##ma', '##ag', '##t']",3,0.43
577,577,bemaamd,N,7,"['be', '##ma', '##am', '##d']",3,0.43
578,578,bemal,N,5,"['be', '##ma', '##l']",2,0.4
579,579,bemeekt,N,7,"['be', '##mee', '##kt']",2,0.57
580,580,bemeelt,N,7,"['be', '##mee', '##l', '##t']",3,0.43
581,581,bemeerd,N,7,"['be', '##mee', '##r', '##d']",3,0.43
582,582,bemeis,N,6,"['be', '##me', '##is']",2,0.5
583,583,bemen,N,5,"['be', '##men']",1,0.6
584,584,bemend,N,6,"['be', '##men', '##d']",2,0.5
585,585,bemetst,N,7,"['be', '##me', '##t', '##st']",3,0.43
586,586,bemiest,N,7,"['be', '##m', '##ies', '##t']",3,0.43
587,587,bemieu,N,6,"['be', '##m', '##ie', '##u']",3,0.33
588,588,bemieuw,N,7,"['be', '##m', '##ieuw']",2,0.57
589,589,bemijk,N,6,"['be', '##m', '##ijk']",2,0.5
590,590,bemil,N,5,"['be', '##m', '##il']",2,0.4
591,591,bemild,N,6,"['be', '##m', '##il', '##d']",3,0.33
592,592,bemoom,N,6,"['be', '##m', '##oo', '##m']",3,0.33
593,593,bemot,N,5,"['be', '##m', '##ot']",2,0.4
594,594,bemunt,N,6,"['be', '##m', '##un', '##t']",3,0.33
595,595,benaald,N,7,"['ben', '##aal', '##d']",2,0.57
596,596,benaardt,N,8,"['ben', '##aar', '##dt']",2,0.62
597,597,bene,N,4,"['ben', '##e']",1,0.5
598,598,beneel,N,6,"['ben', '##eel']",1,0.67
599,599,beneelt,N,7,"['ben', '##eel', '##t']",2,0.57
600,600,beneend,N,7,"['ben', '##een', '##d']",2,0.57
601,601,beneent,N,7,"['ben', '##een', '##t']",2,0.57
602,602,beneerd,N,7,"['ben', '##eerd']",1,0.71
603,603,beneidt,N,7,"['ben', '##e', '##id', '##t']",3,0.43
604,604,beng,N,4,"['ben', '##g']",1,0.5
605,605,benger,N,6,"['ben', '##ger']",1,0.67
606,606,bengpil,N,7,"['ben', '##g', '##p', '##il']",3,0.43
607,607,benk,N,4,"['ben', '##k']",1,0.5
608,608,benken,N,6,"['ben', '##ken']",1,0.67
609,609,benocht,N,7,"['ben', '##ocht']",1,0.71
610,610,benog,N,5,"['ben', '##og']",1,0.6
611,611,benot,N,5,"['ben', '##ot']",1,0.6
612,612,benten,N,6,"['ben', '##ten']",1,0.67
613,613,bentog,N,6,"['ben', '##t', '##og']",2,0.5
614,614,benttand,N,8,"['ben', '##t', '##t', '##and']",3,0.5
615,615,benucht,N,7,"['ben', '##ucht']",1,0.71
616,616,benzing,N,7,"['ben', '##z', '##ing']",2,0.57
617,617,bep,N,3,"['be', '##p']",1,0.33
618,618,bepaat,N,6,"['be', '##p', '##aat']",2,0.5
619,619,bepag,N,5,"['be', '##p', '##ag']",2,0.4
620,620,bepant,N,6,"['be', '##p', '##ant']",2,0.5
621,621,bepen,N,5,"['be', '##pen']",1,0.6
622,622,beper,N,5,"['be', '##per']",1,0.6
623,623,bepi,N,4,"['be', '##p', '##i']",2,0.25
624,624,bepin,N,5,"['be', '##p', '##in']",2,0.4
625,625,beplaap,N,7,"['be', '##pl', '##aa', '##p']",3,0.43
626,626,beplaat,N,7,"['be', '##pl', '##aat']",2,0.57
627,627,beplam,N,6,"['be', '##pl', '##am']",2,0.5
628,628,beplast,N,7,"['be', '##pl', '##ast']",2,0.57
629,629,bepleid,N,7,"['be', '##pl', '##e', '##id']",3,0.43
630,630,beploot,N,7,"['be', '##pl', '##oot']",2,0.57
631,631,beplop,N,6,"['be', '##pl', '##op']",2,0.5
632,632,bepluk,N,6,"['be', '##pl', '##uk']",2,0.5
633,633,beplukt,N,7,"['be', '##pl', '##uk', '##t']",3,0.43
634,634,bepoelt,N,7,"['be', '##p', '##oel', '##t']",3,0.43
635,635,bepoen,N,6,"['be', '##p', '##oen']",2,0.5
636,636,bepoord,N,7,"['be', '##p', '##oord']",2,0.57
637,637,bepraalt,N,8,"['be', '##p', '##ra', '##al', '##t']",4,0.38
638,638,beproek,N,7,"['be', '##p', '##ro', '##ek']",3,0.43
639,639,ber,N,3,"['be', '##r']",1,0.33
640,640,beraart,N,7,"['be', '##ra', '##art']",2,0.57
641,641,berangt,N,7,"['be', '##ran', '##gt']",2,0.57
642,642,berast,N,6,"['be', '##ra', '##st']",2,0.5
643,643,berder,N,6,"['be', '##r', '##der']",2,0.5
644,644,bereefd,N,7,"['be', '##ree', '##f', '##d']",3,0.43
645,645,bereekt,N,7,"['be', '##ree', '##kt']",2,0.57
646,646,bereel,N,6,"['be', '##ree', '##l']",2,0.5
647,647,bereemt,N,7,"['be', '##ree', '##m', '##t']",3,0.43
648,648,bereigd,N,7,"['be', '##re', '##ig', '##d']",3,0.43
649,649,berens,N,6,"['be', '##ren', '##s']",2,0.5
650,650,berest,N,6,"['be', '##re', '##st']",2,0.5
651,651,bermaal,N,7,"['be', '##r', '##maal']",2,0.57
652,652,bermet,N,6,"['be', '##r', '##me', '##t']",3,0.33
653,653,bern,N,4,"['be', '##r', '##n']",2,0.25
654,654,beroei,N,6,"['be', '##ro', '##e', '##i']",3,0.33
655,655,beroogt,N,7,"['be', '##ro', '##og', '##t']",3,0.43
656,656,berpen,N,6,"['be', '##r', '##pen']",2,0.5
657,657,berpers,N,7,"['be', '##r', '##per', '##s']",3,0.43
658,658,berpstaats,N,10,"['be', '##r', '##p', '##st', '##aat', '##s']",5,0.4
659,659,bertaal,N,7,"['be', '##r', '##t', '##aal']",3,0.43
660,660,bertend,N,7,"['be', '##r', '##ten', '##d']",3,0.43
661,661,beruild,N,7,"['be', '##ru', '##il', '##d']",3,0.43
662,662,berzisch,N,8,"['be', '##r', '##z', '##isch']",3,0.5
663,663,besaald,N,7,"['be', '##s', '##aal', '##d']",3,0.43
664,664,besalt,N,6,"['be', '##s', '##al', '##t']",3,0.33
665,665,beschaagt,N,9,"['besch', '##aag', '##t']",2,0.67
666,666,beschaai,N,8,"['besch', '##aa', '##i']",2,0.62
667,667,beschaat,N,8,"['besch', '##aat']",1,0.75
668,668,beschard,N,8,"['besch', '##ard']",1,0.75
669,669,bescheelt,N,9,"['besch', '##eel', '##t']",2,0.67
670,670,bescheemt,N,9,"['besch', '##eem', '##t']",2,0.67
671,671,bescheept,N,9,"['besch', '##ee', '##pt']",2,0.67
672,672,beschen,N,7,"['besch', '##en']",1,0.71
673,673,beschinkt,N,9,"['besch', '##ink', '##t']",2,0.67
674,674,beschook,N,8,"['besch', '##oo', '##k']",2,0.62
675,675,beschoon,N,8,"['besch', '##oon']",1,0.75
676,676,beschreeg,N,9,"['besch', '##ree', '##g']",2,0.67
677,677,beschrijpt,N,10,"['besch', '##rij', '##pt']",2,0.7
678,678,beschroom,N,9,"['besch', '##ro', '##om']",2,0.67
679,679,beschurfd,N,9,"['besch', '##ur', '##f', '##d']",3,0.56
680,680,beslaaf,N,7,"['be', '##sl', '##aa', '##f']",3,0.43
681,681,beslam,N,6,"['be', '##sl', '##am']",2,0.5
682,682,besleer,N,7,"['be', '##sl', '##eer']",2,0.57
683,683,beslid,N,6,"['be', '##sl', '##id']",2,0.5
684,684,besloep,N,7,"['be', '##sl', '##oep']",2,0.57
685,685,beslooid,N,8,"['be', '##sl', '##oo', '##id']",3,0.5
686,686,besmeekt,N,8,"['be', '##s', '##mee', '##kt']",3,0.5
687,687,besof,N,5,"['be', '##s', '##of']",2,0.4
688,688,beson,N,5,"['be', '##s', '##on']",2,0.4
689,689,besp,N,4,"['be', '##sp']",1,0.5
690,690,bespaakt,N,8,"['be', '##sp', '##aakt']",2,0.62
691,691,bespaan,N,7,"['be', '##sp', '##aan']",2,0.57
692,692,bespeekt,N,8,"['be', '##sp', '##eek', '##t']",3,0.5
693,693,bespreild,N,9,"['be', '##sp', '##re', '##il', '##d']",4,0.44
694,694,bestaft,N,7,"['best', '##af', '##t']",2,0.57
695,695,bestands,N,8,"['best', '##and', '##s']",2,0.62
696,696,bestapt,N,7,"['best', '##ap', '##t']",2,0.57
697,697,bestest,N,7,"['best', '##es', '##t']",2,0.57
698,698,bestold,N,7,"['best', '##ol', '##d']",2,0.57
699,699,bestoogt,N,8,"['best', '##oog', '##t']",2,0.62
700,700,bestoom,N,7,"['best', '##oo', '##m']",2,0.57
701,701,bestraagt,N,9,"['best', '##ra', '##ag', '##t']",3,0.56
702,702,bestras,N,7,"['best', '##ra', '##s']",2,0.57
703,703,bestreefd,N,9,"['best', '##ree', '##f', '##d']",3,0.56
704,704,bestreeld,N,9,"['best', '##ree', '##l', '##d']",3,0.56
705,705,bestrijg,N,8,"['best', '##rij', '##g']",2,0.62
706,706,bestroord,N,9,"['best', '##ro', '##or', '##d']",3,0.56
707,707,bestuikt,N,8,"['best', '##ui', '##kt']",2,0.62
708,708,besum,N,5,"['be', '##s', '##um']",2,0.4
709,709,betaap,N,6,"['bet', '##aa', '##p']",2,0.5
710,710,betat,N,5,"['bet', '##at']",1,0.6
711,711,beteed,N,6,"['bet', '##eed']",1,0.67
712,712,betieuw,N,7,"['bet', '##ieuw']",1,0.71
713,713,betje,N,5,"['bet', '##je']",1,0.6
714,714,betjes,N,6,"['bet', '##jes']",1,0.67
715,715,betooft,N,7,"['bet', '##oof', '##t']",2,0.57
716,716,betooid,N,7,"['bet', '##oo', '##id']",2,0.57
717,717,betoord,N,7,"['bet', '##oord']",1,0.71
718,718,betralt,N,7,"['bet', '##ra', '##l', '##t']",3,0.43
719,719,betreekt,N,8,"['bet', '##ree', '##kt']",2,0.62
720,720,betremd,N,7,"['bet', '##re', '##m', '##d']",3,0.43
721,721,bets,N,4,"['bet', '##s']",1,0.5
722,722,beuden,N,6,"['be', '##ud', '##en']",2,0.5
723,723,beuen,N,5,"['be', '##u', '##en']",2,0.4
724,724,beuland,N,7,"['be', '##ul', '##and']",2,0.57
725,725,beulig,N,6,"['be', '##ul', '##ig']",2,0.5
726,726,beus,N,4,"['be', '##us']",1,0.5
727,727,beut,N,4,"['be', '##ut']",1,0.5
728,728,beuten,N,6,"['be', '##ut', '##en']",2,0.5
729,729,bevaalt,N,7,"['be', '##v', '##aal', '##t']",3,0.43
730,730,bevacht,N,7,"['be', '##v', '##acht']",2,0.57
731,731,bevakt,N,6,"['be', '##v', '##ak', '##t']",3,0.33
732,732,bevangd,N,7,"['be', '##van', '##g', '##d']",3,0.43
733,733,bevank,N,6,"['be', '##van', '##k']",2,0.5
734,734,bevast,N,6,"['be', '##v', '##ast']",2,0.5
735,735,beve,N,4,"['be', '##ve']",1,0.5
736,736,beveisd,N,7,"['be', '##ve', '##is', '##d']",3,0.43
737,737,beveld,N,6,"['be', '##ve', '##l', '##d']",3,0.33
738,738,beverft,N,7,"['be', '##ver', '##ft']",2,0.57
739,739,beverst,N,7,"['be', '##ver', '##st']",2,0.57
740,740,bevijkt,N,7,"['be', '##v', '##ijk', '##t']",3,0.43
741,741,bevoemd,N,7,"['be', '##v', '##oe', '##m', '##d']",4,0.29
742,742,bevoerd,N,7,"['be', '##v', '##oer', '##d']",3,0.43
743,743,bevoomd,N,7,"['be', '##v', '##oo', '##m', '##d']",4,0.29
744,744,bevraamd,N,8,"['be', '##v', '##ra', '##am', '##d']",4,0.38
745,745,bevreend,N,8,"['be', '##v', '##ree', '##n', '##d']",4,0.38
746,746,bevreerd,N,8,"['be', '##v', '##ree', '##r', '##d']",4,0.38
747,747,bevriegt,N,8,"['be', '##v', '##r', '##ie', '##gt']",4,0.38
748,748,bevriep,N,7,"['be', '##v', '##r', '##ie', '##p']",4,0.29
749,749,bevrijpt,N,8,"['be', '##v', '##rij', '##pt']",3,0.5
750,750,bevroon,N,7,"['be', '##v', '##ro', '##on']",3,0.43
751,751,bevrour,N,7,"['be', '##v', '##ro', '##ur']",3,0.43
752,752,bevult,N,6,"['be', '##v', '##ul', '##t']",3,0.33
753,753,bewaald,N,7,"['be', '##w', '##aal', '##d']",3,0.43
754,754,beweet,N,6,"['be', '##wee', '##t']",2,0.5
755,755,bewild,N,6,"['be', '##w', '##il', '##d']",3,0.33
756,756,bewoeld,N,7,"['be', '##w', '##oel', '##d']",3,0.43
757,757,bezaald,N,7,"['be', '##z', '##aal', '##d']",3,0.43
758,758,bezal,N,5,"['be', '##z', '##al']",2,0.4
759,759,bezan,N,5,"['be', '##z', '##an']",2,0.4
760,760,bezels,N,6,"['be', '##ze', '##l', '##s']",3,0.33
761,761,bezenkt,N,7,"['be', '##zen', '##kt']",2,0.57
762,762,bezer,N,5,"['be', '##ze', '##r']",2,0.4
763,763,bezerft,N,7,"['be', '##ze', '##r', '##ft']",3,0.43
764,764,bezers,N,6,"['be', '##ze', '##r', '##s']",3,0.33
765,765,bezier,N,6,"['be', '##z', '##ier']",2,0.5
766,766,bezies,N,6,"['be', '##z', '##ies']",2,0.5
767,767,bezijkt,N,7,"['be', '##z', '##ijk', '##t']",3,0.43
768,768,bezoel,N,6,"['be', '##z', '##oel']",2,0.5
769,769,bezoet,N,6,"['be', '##z', '##oet']",2,0.5
770,770,bezom,N,5,"['be', '##z', '##om']",2,0.4
771,771,bezoofd,N,7,"['be', '##z', '##oof', '##d']",3,0.43
772,772,bezuil,N,6,"['be', '##z', '##ui', '##l']",3,0.33
773,773,bichten,N,7,"['b', '##icht', '##en']",2,0.57
774,774,bichtte,N,7,"['b', '##icht', '##te']",2,0.57
775,775,biede,N,5,"['b', '##ie', '##de']",2,0.4
776,776,biee,N,4,"['b', '##ie', '##e']",2,0.25
777,777,bieer,N,5,"['b', '##ie', '##er']",2,0.4
778,778,bieers,N,6,"['b', '##ie', '##ers']",2,0.5
779,779,bieg,N,4,"['b', '##ie', '##g']",2,0.25
780,780,biegt,N,5,"['b', '##ie', '##gt']",2,0.4
781,781,bieheid,N,7,"['b', '##ie', '##heid']",2,0.57
782,782,biek,N,4,"['b', '##iek']",1,0.5
783,783,bieken,N,6,"['b', '##iek', '##en']",2,0.5
784,784,biekje,N,6,"['b', '##iek', '##je']",2,0.5
785,785,biele,N,5,"['b', '##iel', '##e']",2,0.4
786,786,bielen,N,6,"['b', '##iel', '##en']",2,0.5
787,787,bien,N,4,"['b', '##ien']",1,0.5
788,788,biendruk,N,8,"['b', '##ien', '##d', '##ru', '##k']",4,0.38
789,789,bienstgroel,N,11,"['b', '##ien', '##st', '##g', '##ro', '##el']",5,0.45
790,790,bierde,N,6,"['b', '##ier', '##de']",2,0.5
791,791,bierders,N,8,"['b', '##ier', '##ders']",2,0.62
792,792,biert,N,5,"['b', '##ier', '##t']",2,0.4
793,793,biever,N,6,"['b', '##ie', '##ver']",2,0.5
794,794,bif,N,3,"['b', '##i', '##f']",2,0.0
795,795,bijbet,N,6,"['bij', '##be', '##t']",2,0.5
796,796,bijboort,N,8,"['bij', '##b', '##oor', '##t']",3,0.5
797,797,bijd,N,4,"['bij', '##d']",1,0.5
798,798,bijden,N,6,"['bij', '##den']",1,0.67
799,799,bijder,N,6,"['bij', '##der']",1,0.67
800,800,bijders,N,7,"['bij', '##ders']",1,0.71
801,801,bijdpijn,N,8,"['bij', '##d', '##p', '##ijn']",3,0.5
802,802,bijfje,N,6,"['bij', '##f', '##je']",2,0.5
803,803,bijfjes,N,7,"['bij', '##f', '##jes']",2,0.57
804,804,bijk,N,4,"['bij', '##k']",1,0.5
805,805,bijken,N,6,"['bij', '##ken']",1,0.67
806,806,bijkol,N,6,"['bij', '##k', '##ol']",2,0.5
807,807,bijkt,N,5,"['bij', '##kt']",1,0.6
808,808,bijlaast,N,8,"['bij', '##l', '##aa', '##st']",3,0.5
809,809,bijliek,N,7,"['bij', '##l', '##iek']",2,0.57
810,810,bijn,N,4,"['bij', '##n']",1,0.5
811,811,bijnoot,N,7,"['bij', '##n', '##oot']",2,0.57
812,812,bijnten,N,7,"['bij', '##n', '##ten']",2,0.57
813,813,bijntje,N,7,"['bij', '##n', '##t', '##je']",3,0.43
814,814,bijpels,N,7,"['bij', '##p', '##els']",2,0.57
815,815,bijpen,N,6,"['bij', '##pen']",1,0.67
816,816,bijpens,N,7,"['bij', '##pen', '##s']",2,0.57
817,817,bijpoen,N,7,"['bij', '##p', '##oen']",2,0.57
818,818,bijpon,N,6,"['bij', '##p', '##on']",2,0.5
819,819,bijprijk,N,8,"['bij', '##p', '##rijk']",2,0.62
820,820,bijren,N,6,"['bij', '##ren']",1,0.67
821,821,bijs,N,4,"['bij', '##s']",1,0.5
822,822,bijsjes,N,7,"['bij', '##s', '##jes']",2,0.57
823,823,bijsten,N,7,"['bij', '##sten']",1,0.71
